Name,Class,C:DB,Formula,HS578T_NoLab_1_1.raw(F36),HS578T_NoLab_1_2.raw(F37),HS578T_NoLab_2_1.raw(F39),HS578T_NoLab_2_2.raw(F40),HS578T_NoLab_3_1.raw(F41),HS578T_NoLab_3_2.raw(F42),OVCAR5_NoLab_1_1.raw(F138),OVCAR5_NoLab_1_2.raw(F139),OVCAR5_NoLab_2_1.raw(F141),OVCAR5_NoLab_2_2.raw(F142),OVCAR5_NoLab_3_1.raw(F143),OVCAR5_NoLab_3_2.raw(F144),SF539_NoLab_1_1.raw(F159),SF539_NoLab_1_2.raw(F160),SF539_NoLab_2_1.raw(F162),SF539_NoLab_2_2.raw(F163),SF539_NoLab_3_1.raw(F164),SF539_NoLab_3_2.raw(F165),SKMEL5_NoLab_1_1.raw(F180),SKMEL5_NoLab_1_2.raw(F181),SKMEL5_NoLab_2_1.raw(F183),SKMEL5_NoLab_2_2.raw(F184),SKMEL5_NoLab_3_1.raw(F185),SKMEL5_NoLab_3_2.raw(F186),HCT15_NoLab_1_1.raw(F15),HCT15_NoLab_1_2.raw(F16),HCT15_NoLab_2_1.raw(F18),HCT15_NoLab_2_2.raw(F19),HCT15_NoLab_3_1.raw(F20),HCT15_NoLab_3_2.raw(F21),NCIH460_NoLab_1_1.raw(F96),NCIH460_NoLab_1_2.raw(F97),NCIH460_NoLab_2_1.raw(F99),NCIH460_NoLab_2_2.raw(F100),NCIH460_NoLab_3_1.raw(F101),NCIH460_NoLab_3_2.raw(F102),OVCAR3_NoLab_1_1.raw(F117),OVCAR3_NoLab_1_2.raw(F118),OVCAR3_NoLab_2_1.raw(F120),OVCAR3_NoLab_2_2.raw(F121),OVCAR3_NoLab_3_1.raw(F122),OVCAR3_NoLab_3_2.raw(F123),SW620_NoLab_1_1.raw(F201),SW620_NoLab_1_2.raw(F202),SW620_NoLab_2_1.raw(F204),SW620_NoLab_2_2.raw(F205),SW620_NoLab_3_1.raw(F206),SW620_NoLab_3_2.raw(F207),T47D_NoLab_1_1.raw(F222),T47D_NoLab_1_2.raw(F223),T47D_NoLab_2_1.raw(F225),T47D_NoLab_2_2.raw(F226),T47D_NoLab_3_1.raw(F227),T47D_NoLab_3_2.raw(F228)
TAG 56:1; TAG 18:0-18:1-20:0; [M+Na]+,TAG , 56:1,C59 H112 O6,2.601731531,2.276067924,2.37440845,2.216603061,3.321667474,3.21328488,2.894187967,2.84229896,2.404523604,2.435813463,2.655632574,2.326480559,0.509289871,0.400651497,0.4703119,0.463781361,0.70194235,0.77487698,0.625801262,0.614894257,0.268935642,0.300987047,0.708250599,0.69721585,0.251146024,0.245395558,0.567380121,0.67094619,0.571058115,0.444012334,2.115770679,1.975451157,3.81092761,3.088525483,3.961566856,3.940120273,2.338864926,2.173470526,2.469019509,2.696317342,1.92894689,1.856587505,1.061338913,0.952254184,0.798733155,0.857145468,1.170577836,1.091791157,0.520004726,0.492945854,0.636244551,0.62971511,0.774277914,0.712440912
TAG 56:1; TAG 18:0-18:1-20:0; [M+Na]+,TAG , 56:1,C59 H112 O6,0.49978154,0.598968928,0.352078025,0.354324722,0.499838021,0.378981216,0.987936014,0.992876653,0.809429228,0.937280207,0.769422815,0.651589457,0.172546546,0.232689335,0.139009011,0.137360499,0.322354799,0.286827309,0.131124784,0.123359654,0.19096951,0.187759737,0.192690187,0.204680346,0.011719084,0.012035918,0.020555108,0.023577317,0.021592553,0.016947776,0.006267694,0.018254873,0.007028266,0.010327046,0.010799223,0.01128267,0.187416464,0.160123802,0.315341471,0.380020276,0.230180516,0.157349462,0.081638523,0.087784162,0.062830847,0.069257917,0.081658856,0.086490653,0.003002204,0.002807827,0.002672983,0.002710185,0.002860517,0.002591256
TAG 56:2; TAG 18:0-18:1-20:1; [M+NH4]+,TAG , 56:2,C59 H110 O6,5.245345018,7.191906659,4.570114389,4.162885963,6.259748613,6.142135482,5.024172356,5.412658251,4.290076635,4.121383779,5.878512501,4.482083417,1.33630028,1.657282352,1.1969003,1.087500464,1.711878459,1.593866831,3.766259254,3.849359037,3.610930302,3.637753856,4.788490837,5.127296789,0.448546235,0.419014757,0.718796152,0.863317331,0.819263021,0.760795233,19.07937103,18.59662354,26.37434144,23.40272939,27.9996337,27.65012143,5.867663431,4.80513718,5.968101747,6.222749001,4.338095762,4.33757255,2.452272257,2.783507746,2.113788355,2.007036548,3.082716444,2.843540622,3.525107723,3.3029211,3.642583877,3.761882023,4.339727723,4.131226322
TAG 56:3; TAG 18:1-18:1-20:1; [M+NH4]+,TAG , 56:3,C59 H108 O6,9.197717446,7.192738681,6.572060865,5.696223376,7.711325305,5.974921523,8.054018599,8.342387818,5.629018267,6.130513994,8.756145333,6.343281756,3.267546072,3.596472937,3.185970154,3.065488382,3.528728588,3.514714665,7.342564676,6.335299402,7.949841948,7.285960918,9.51618601,9.568623442,0.436844505,0.398085715,0.591399564,0.710984883,0.648074889,0.621599306,55.74070892,56.11641128,67.6635383,55.16204615,65.59697626,62.95263863,10.23246802,9.553819573,10.40423846,9.822198781,7.44948976,7.821648622,5.185808769,6.179499832,4.438356924,4.602346287,7.223950719,6.255645831,4.789384513,5.007110647,4.947742239,4.719543444,5.818180864,5.543398767
TAG 56:4; TAG 18:0-18:1-20:3; [M+Na]+,TAG , 56:4,C59 H106 O6,4.380799144,8.13255252,2.713657903,8.607576706,6.223344497,5.639855838,2.28626491,1.52266019,1.633187351,1.09264731,1.964471306,2.269596552,5.208468225,4.219116527,5.023691134,2.147629064,5.446404899,6.658767889,1.126064837,1.063912602,1.394984975,1.325118524,1.468652777,1.663603656,0.109069168,0.067918535,0.100450265,0.079601053,0.115806666,0.117172424,10.53773668,9.325343231,10.71692205,9.583086855,9.45342098,10.18354309,8.964214113,11.80784323,11.73138235,11.81830282,10.12329095,4.31814396,6.306379752,4.854143042,4.371457921,2.759553148,5.617863948,5.106671425,0.797725089,0.710351151,0.601697753,0.657694876,0.82633848,0.68824699
TAG 56:4; TAG 18:0-18:1-20:3; [M+Na]+,TAG , 56:4,C59 H106 O6,0.1328967,0.110728475,0.115617696,0.109020823,0.188706144,0.162616147,0.096088317,0.070377823,0.053964016,0.06102097,0.076298762,0.089935464,0.060793833,0.108886629,0.055566636,0.069365879,0.155970471,0.117019939,0.04677396,0.026827256,0.056881383,0.04211139,0.04709502,0.057564376,0.008074819,0.002320775,0.002697412,0.00719445,0.007335309,0.006919684,0.164233374,0.219074762,0.260670155,0.191599259,0.214081318,0.222032394,0.102878673,0.088683012,0.120497212,0.080308659,0.051303246,0.053038778,0.020444094,0.038041159,0.009228152,0.01013055,0.025062453,0.012907744,0.038234603,0.044441997,0.046682189,0.046809971,0.06308239,0.042850361
TAG 56:5; TAG 16:0-18:1-22:4; [M+Na]+,TAG , 56:5,C59 H104 O6,6.689879524,23.72781551,3.545223846,3.651350778,4.762307637,6.496331973,0.967795099,0.870507448,0.667542272,0.633064178,0.938941224,0.758406918,7.201808309,6.695927072,5.495234757,4.93056823,6.89150796,7.303011987,0.576402929,0.571379538,0.71320337,0.718304461,1.195709371,0.89618898,0.048962162,0.037755618,0.047777797,0.061629688,0.074319066,0.069623034,4.119238538,2.383050217,0.374756241,0.339569293,0.38364833,2.895918147,0.691911092,3.993815279,2.101025437,2.680710315,1.22729506,1.682447402,1.162490286,0.152533395,0.251881335,0.917750116,0.501555438,1.618363862,0.295160629,0.219068721,0.405887052,0.372508502,0.393513127,0.412558386
TAG 56:5; TAG 18:0-18:1-20:4; [M+Na]+,TAG , 56:5,C59 H104 O6,0.241043587,0.072159896,0.044543092,0.064967307,0.09191544,0.059189075,0.07357068,0.095847466,0.069517933,0.047349135,0.103426538,0.060338871,0.193805521,0.127611183,0.106116057,0.061867989,0.196465489,0.125542849,0.030191571,0.021543181,0.024308794,0.025126934,0.029090296,0.029983862,0.004250614,0.007125456,0.006625074,0.009410984,0.005376523,0.004087316,0.170958529,0.072465048,0.200816531,0.325838347,0.311921031,0.052032621,0.120206331,0.088148193,0.083317469,0.145625957,0.067878343,0.064016432,0.021495684,0.426845809,0.019823431,0.030046269,0.021997973,0.021533012,0.030587811,0.011566867,0.011286535,0.016037876,0.019369376,0.017410671
TAG 56:5; TAG 18:0-18:1-20:4; [M+Na]+,TAG , 56:5,C59 H104 O6,0.274591751,0.105908675,0.106819423,0.060715124,0.149647046,0.334399422,0.083361641,0.082134706,0.061399076,0.167823034,0.154655265,0.077774782,0.340974141,0.198446817,0.17125544,0.233423494,0.112191889,0.12137571,0.084898859,0.051980173,0.078638625,0.053507537,0.074201558,0.118258778,0.007033622,0.014996703,0.007430939,0.012914765,0.011271261,0.007698149,0.788428305,0.568494507,0.964875898,0.869396894,1.28858271,0.750154014,0.331727658,0.56216891,0.39045852,0.735370336,0.243029409,0.33364281,0.103071973,0.142386349,0.054315503,0.11061362,0.171075629,0.123707514,0.043191751,0.029200142,0.03937109,0.032382874,0.035761857,0.073497689
TAG 56:5; TAG 18:0-18:1-20:4; [M+Na]+,TAG , 56:5,C59 H104 O6,20.15416735,11.09505218,8.361921528,8.250316653,10.30562093,14.63667885,6.215740099,5.264307869,4.110356167,4.501125329,4.628652131,4.781157293,8.851356675,8.099654212,6.945373378,6.253352731,8.633156858,8.932305678,0.599220222,0.298265182,0.885769529,0.401115595,0.783227241,0.538700933,0.165825632,0.1304276,0.253589435,0.272604985,0.277084001,0.235730428,6.849842913,6.88190585,10.20107706,6.473864332,5.840372939,7.077236654,14.16383457,16.97505959,17.39879274,15.07742122,3.524774161,8.382396837,4.02740598,5.648144353,1.932186493,4.637372545,5.171709816,3.842165637,0.300678368,0.418904538,0.44680155,0.377669928,0.39870411,0.418951358
TAG 56:5; TAG 18:0-18:1-20:4; [M+Na]+,TAG , 56:5,C59 H104 O6,3.540338022,3.709633821,2.316251149,2.193003947,3.111957808,2.923121864,2.841115269,2.776312619,2.160429219,2.132846028,3.200075698,2.760769152,1.545690016,1.438294153,1.038827851,1.180792542,1.51450779,1.59385754,5.794646424,5.500738893,6.152813714,6.304541347,7.089951475,7.915798799,0.25346302,0.238585929,0.324880438,0.401785556,0.438950721,0.376537763,14.84613458,14.50896611,15.25074464,12.52258402,16.49688793,14.24355697,1.926647065,2.037773661,2.096931959,2.044023773,1.595501882,1.393675765,1.395770473,1.374671675,1.026917504,1.238502684,1.57818679,1.419529348,2.647849026,2.466146257,2.533731749,2.556838329,3.000003096,2.916407439
TAG 56:5; TAG 18:0-18:1-20:4; [M+Na]+,TAG , 56:5,C59 H104 O6,1.069477019,1.037724137,0.788894732,0.588997333,1.017965123,0.975399059,0.618880133,0.659049861,0.42730147,0.438318831,0.821240912,0.633832467,0.186633941,0.25635728,0.174070139,0.128536853,0.191712263,0.233923513,0.292855686,0.311889996,0.338986067,0.36229031,0.52200392,0.386598435,0.028965382,0.018907723,0.030712921,0.040113995,0.052524658,0.039713492,1.29080803,1.287021201,1.307482609,1.168066062,1.555525288,1.723121988,0.442314142,0.424802955,0.569850658,0.558787975,0.52531277,0.371459138,0.195320197,0.206582269,0.143831543,0.167341566,0.288815066,0.259186273,0.368050081,0.288810373,0.331961218,0.502882124,0.399928244,0.35689251
TAG 56:6; TAG 18:1-18:1-20:4; [M+Na]+,TAG , 56:6,C59 H102 O6,0.167295472,0.177252687,0.094769398,0.077109115,0.166739486,0.125360331,0.153740694,0.127943567,0.083080731,0.128373695,0.14895709,0.084825319,0.136795035,0.17245849,0.107620867,0.10755113,0.132545491,0.175465121,1.152148228,1.006327292,1.312843618,1.124667686,1.486965865,1.447448876,0.020415634,0.017315457,0.016870969,0.026419554,0.027968746,0.025910865,0.900136706,1.021426573,1.024530298,0.976463613,1.01885192,1.030902725,0.200769723,0.171428735,0.20970737,0.200263067,0.113115254,0.114017544,0.086642006,0.077970501,0.054272924,0.072184193,0.08633374,0.076888777,0.120335191,0.151683251,0.145276545,0.150313272,0.157365634,0.150097338
TAG 56:6; TAG 18:1-18:1-20:4; [M+Na]+,TAG , 56:6,C59 H102 O6,9.742275219,11.26007762,7.303280976,6.294542288,9.756179007,8.129988642,1.620189748,1.639839688,1.381170698,1.279830449,1.566919824,1.511625189,2.978260915,4.853807611,3.111550473,2.761064386,4.330901362,3.760866791,0.945546244,0.750249321,1.229491465,1.22810342,1.403226993,1.371703981,0.055165576,0.108074339,0.139344465,0.136980138,0.145334013,0.134639592,7.009749043,7.585953185,10.0957229,7.013823207,8.713748994,8.448598429,6.344855001,5.331890493,5.777469171,4.77196307,3.671915273,3.60806891,2.275414501,2.822515464,1.904860355,1.948263013,3.038577961,2.355582311,0.5576405,0.499761823,0.534001801,0.539292495,0.564395149,0.547181543
TAG 56:6; TAG 18:1-18:1-20:4; [M+Na]+,TAG , 56:6,C59 H102 O6,0.303632098,0.399518443,0.293264203,0.32484219,0.481397871,0.638282262,0.57595992,0.556883183,0.369646404,0.431119073,0.646123523,0.560864661,0.524965035,0.506966121,0.428913645,0.442066122,0.517843381,0.580525986,4.765085478,4.245547724,4.788996735,5.489058854,5.659499041,6.306709181,0.137581157,0.125721495,0.143151907,0.183396804,0.182210152,0.167553753,6.720446313,6.847607626,8.345911716,6.606910698,7.224604802,7.011694768,1.079303641,0.709391579,0.934611422,1.038819865,0.440391168,0.437423768,0.719325249,0.738121302,0.51768643,0.55267698,0.732838596,0.701735058,0.650787023,0.599542167,0.689041911,0.652778618,0.790771218,0.726547363
TAG 56:7; TAG 16:0-18:1-22:6; [M+Na]+,TAG , 56:7,C59 H100 O6,0.062452649,0.081634256,0.039906709,0.038646948,0.056489033,0.05423403,0.051639762,0.050655555,0.038651198,0.040680223,0.057076896,0.050018879,0.084953909,0.086593175,0.065007211,0.062626959,0.080027712,0.082103476,0.425873026,0.44424807,0.4939788,0.498631932,0.552363507,0.590676131,0.004783523,0.004143271,0.007783531,0.006033294,0.004169099,0.003723425,0.146066969,0.153668693,0.150713913,0.132243656,0.12182551,0.134374123,0.096594163,0.0913056,0.086467655,0.093946138,0.069267797,0.067109377,0.014340901,0.014207131,0.017284548,0.013165131,0.018362799,0.017819851,0.010990037,0.008425847,0.010501341,0.012927763,0.006949722,0.009265742
TAG 56:7; TAG 16:0-18:1-22:6; [M+Na]+,TAG , 56:7,C59 H100 O6,4.752948539,4.903523482,2.984299337,2.807899771,4.232999865,3.54499596,0.837639706,0.663160607,0.605234338,0.625566152,1.296661995,0.796306934,1.862330174,1.365632634,1.131281761,1.089756109,1.228401254,1.606811639,0.077821527,0.094053019,0.080432141,0.766799366,0.065284112,0.054001262,0.065703795,0.049715686,0.067537124,0.08960557,0.076120653,0.069856712,2.561897183,2.462617536,2.752485516,2.462718028,2.485573939,2.728292964,1.526958937,1.429523391,1.352772246,1.853571689,0.841134356,1.374635339,0.723583163,0.816684914,0.511147403,0.566604249,0.917728291,0.567447491,0.150668723,0.165231351,0.169505695,0.169227031,0.182220766,0.176835249
TAG 56:9; TAG 17:3-17:3-22:3; [M+Na]+,TAG , 56:9,C59 H96 O6,11.47692791,12.09642462,7.805961143,6.749540819,9.564173682,9.302159561,10.36723526,10.53244152,8.572455921,9.261796405,12.7026953,11.47361953,3.750556497,3.711131855,2.575697445,2.270763528,3.221098112,3.45084579,4.155711419,3.974566723,5.52734266,5.82235893,6.043914687,5.728392641,0.681141063,0.592577071,0.737816159,0.916461501,1.007069229,0.87939812,19.65008309,18.59262307,19.47020381,15.56326215,10.26318937,14.9950174,12.19444634,11.38183106,11.28135018,13.87593945,8.774461734,7.436353102,4.960181342,4.950344273,3.736147608,4.130186281,5.668009629,4.296704194,2.850877314,2.763553355,2.59109159,2.587263161,2.798450181,2.406246104
TAG 57:5; TAG 18:2-18:2-21:1; [M+Na]+,TAG , 57:5,C60 H106 O6,10.21273979,11.1313648,6.931513598,6.959992159,9.284960951,8.631205628,8.693706002,9.390055144,6.479781095,6.550614118,9.974730634,8.659292047,2.303317123,2.145833528,1.963225052,2.046471693,2.469887312,2.395492868,4.204838076,4.190562478,4.604761859,4.447922653,5.529385228,5.790690016,0.530267051,0.495574184,0.747200074,0.871693331,0.931953041,0.856151413,21.13854208,21.96584506,25.11362933,21.41956204,24.29154653,24.1818244,7.188813394,6.688193283,6.549129114,7.905968913,5.034021573,4.769073301,3.061193467,3.333344174,2.598122996,2.811213106,3.748538542,3.446035938,3.418161058,3.349079603,3.293266022,3.376368573,3.823972746,3.698097693
TAG 58:1; TAG 18:1-20:0-20:0; [M+Na]+,TAG , 58:1,C61 H116 O6,0.504850407,0.427009536,0.346534756,0.30084895,0.420722102,0.389562677,0.663228486,0.735207921,0.615377757,0.675382455,0.53255278,0.367546718,0.047097418,0.032874346,0.026242468,0.061238343,0.094651809,0.129936606,0.059521835,0.052536716,0.081358534,0.069486426,0.095913125,0.110773534,0.001990755,0.00160502,0.006444756,0.001451443,0.001550028,0.002653878,0.004867908,0.005046452,0.005930493,0.004572106,0.005607696,0.005395972,0.101007461,0.069255478,0.050435148,0.056687156,0.036983692,0.045256497,0.015127921,0.021968903,0.020134387,0.052481822,0.024484887,0.014420558,0.00231084,0.00235146,0.002266208,0.002155406,0.002238795,0.003399367
TAG 58:1; TAG 18:1-20:0-20:0; [M+Na]+,TAG , 58:1,C61 H116 O6,1.680706458,1.982949856,2.026301142,1.749498058,2.953322189,2.268916208,2.607298428,2.382667176,1.857485182,2.137899661,2.028862084,1.750021754,0.291820042,0.22919821,0.337444032,0.336963688,0.530852576,0.634368109,0.254783725,0.248466046,0.094056273,0.107783994,0.269080426,0.284743036,0.203285974,0.192958476,0.513198869,0.733830457,0.53596187,0.497573366,1.488274661,1.492969085,3.264809031,2.59686446,3.384744158,3.492893174,1.250828616,1.238164619,1.480809444,1.625510458,1.117466642,1.09731033,0.56395955,0.58208879,0.57008161,0.563366391,0.72325191,0.673503697,0.316866001,0.344839054,0.49721941,0.542051198,0.651428341,0.615923497
TAG 58:1; TAG 18:1-20:0-20:0; [M+Na]+,TAG , 58:1,C61 H116 O6,1.108461147,1.126111506,1.16523949,0.993073674,1.580989526,1.601691145,1.245967306,1.228815481,1.073577285,1.095292816,1.039486882,0.877473565,0.130892095,0.144666795,0.173596943,0.166623507,0.22956075,0.270714548,0.126398942,0.131332213,0.054479866,0.059613483,0.128595898,0.148120631,0.203285974,0.159866597,0.513198869,0.733830457,0.441537408,0.439948584,1.488274661,1.492969085,1.494364803,1.301546178,1.699381631,1.653541061,0.723617021,0.674191691,0.687586806,0.9593334,0.643865406,0.595711016,0.56395955,0.369855433,0.387249975,0.29714996,0.446188987,0.388670876,0.316866001,0.323177342,0.501844249,0.539963948,0.651428341,0.615923497
TAG 58:2; TAG 18:1-18:1-22:0; [M+Na]+,TAG , 58:2,C61 H114 O6,1.08717861,1.179247171,1.05185507,0.975933093,1.49817383,1.477347457,1.245748482,1.295651184,1.000261543,1.112002483,1.15325152,0.883069772,0.162475415,0.112414094,0.149265922,0.189145583,0.290655158,0.368973352,0.017431763,0.023714818,0.006258088,0.005631888,0.009282367,0.015805412,0.108321195,0.109845335,0.365244798,0.371002039,0.271654936,0.26737945,0.79315439,0.785064324,1.739184568,1.389832574,1.830508145,1.773490146,0.712081316,0.751016825,0.845809923,0.810153211,0.534640222,0.526688218,0.276186094,0.286182177,0.283843872,0.274780672,0.364306594,0.325311955,0.002334126,0.205034918,0.27592579,0.271779566,0.333868475,0.313966178
TAG 58:2; TAG 18:1-18:1-22:0; [M+Na]+,TAG , 58:2,C61 H114 O6,5.05039984,6.548282028,4.663879696,4.699729683,6.04053871,5.766607052,4.241559568,4.366591122,3.419829507,3.388766745,3.796468092,3.553678749,1.714579286,1.864630063,1.032192878,1.473401402,2.239853533,2.514175855,2.974889232,2.796741337,2.417524357,2.409561384,3.603657622,3.718653703,0.328114145,0.44336277,0.888655683,1.026225046,0.88178706,0.811540799,10.39585913,9.723433819,15.91703913,13.11594218,16.8500507,16.6105285,3.541080543,3.139492457,3.198043866,4.095899517,2.525473346,2.386491779,1.525840839,1.295544071,1.332401468,1.587301278,2.042366395,1.94551816,2.751029495,2.802120212,3.406837036,3.45991047,4.086977614,3.962506817
TAG 58:2; TAG 18:1-18:1-22:0; [M+Na]+,TAG , 58:2,C61 H114 O6,0.146672296,0.12841344,0.090326989,0.088641597,0.135597291,0.109136046,0.100404237,0.123384736,0.087687902,0.097108227,0.19880128,0.11317273,0.2014544,0.190207995,0.188505313,0.141851134,0.180440909,0.266632368,0.015749804,0.022916345,0.021219023,0.028581981,0.035866685,0.025740398,0.006040714,0.0073068,0.008078156,0.010468974,0.007203455,0.008003153,0.028065609,0.028042562,0.033115412,0.031910508,0.030415142,0.029684016,0.213644036,0.221341934,0.191373704,0.19686854,0.164841985,0.137739798,0.037750237,0.029729536,0.030168829,0.025855555,0.037159324,0.039719556,0.014174592,0.01488805,0.01384544,0.01371796,0.015204498,0.013780219
TAG 58:3; TAG 18:1-18:1-22:1; [M+Na]+,TAG , 58:3,C61 H112 O6,4.144868006,4.210899751,2.671581506,2.82967874,3.492392061,4.042942795,2.641861208,2.84202102,2.242746799,2.374429329,2.56785731,2.2753089,1.476555162,1.900928217,1.462619868,1.292778165,1.893884722,1.908412541,2.832758999,2.946185026,3.183545531,3.516852328,4.034241112,3.693520545,0.2395941,0.229230816,0.391044635,0.431116932,0.447284952,0.368831415,18.4167147,16.18921855,20.36959198,16.63235226,22.40239664,19.7066577,3.738651873,3.764734854,5.065771563,4.864187967,3.516363988,2.208103865,2.252274181,1.964971559,1.73953557,2.056161756,2.306878251,2.487774662,2.552526663,2.555337492,2.677488939,2.814365747,3.48202363,2.901709642
TAG 58:4; TAG 18:1-18:1-22:2; [M+Na]+,TAG , 58:4,C61 H110 O6,2.701178506,3.590184549,0.502071782,1.548960578,0.740231545,0.377397669,0.4678164,0.431169469,0.464422296,0.492259592,0.538449053,0.490868111,1.780197207,1.500424315,1.483543017,1.453696177,1.700230001,2.061416694,0.598263182,0.50735116,0.642492903,0.657737732,0.826746175,0.635449448,0.042102719,0.025460448,0.033731557,0.054765363,0.048659779,0.034223866,6.033276093,5.160783738,6.376389173,5.839910012,6.634876867,6.49696779,3.456103135,3.522194344,3.180512902,3.726707723,2.013317924,2.489397248,1.07137519,1.826060852,1.265934595,1.339722079,1.813324847,1.68495221,0.309438468,0.300266486,0.356311226,0.37160323,0.409058311,0.337162569
TAG 58:4; TAG 18:1-18:1-22:2; [M+Na]+,TAG , 58:4,C61 H110 O6,2.701178506,2.863180413,1.754914675,1.548960578,1.812492475,0.855963315,0.10892135,0.048759948,0.070240971,0.20120202,0.102140859,0.113371077,0.262144051,0.19326261,1.343549868,0.250909022,1.733087793,1.982880895,0.009357413,0.029078076,0.024493317,0.024262042,0.046797837,0.026234174,0.003101284,0.005010391,0.003464708,0.014068723,0.011446497,0.003059076,0.058099829,0.095533007,0.2047715,0.081167439,0.039499257,0.121697702,3.456103135,0.334228846,3.180512902,3.726707723,0.522935451,0.652504795,1.07137519,1.826060852,1.265934595,1.444644434,1.813324847,1.68495221,0.015050039,0.007942095,0.00963147,0.008966846,0.013799125,0.00478651
TAG 58:6; TAG 18:1-18:1-22:4; [M+Na]+,TAG , 58:6,C61 H106 O6,5.16331903,5.236386932,2.025870021,3.359289923,5.467490388,4.36798665,0.685494793,0.680746961,0.516267213,0.512518541,0.641142925,0.677524383,2.473079396,2.441503782,1.655751816,1.196284172,2.658714024,2.70430459,0.896409195,0.730753424,0.943402167,0.943001168,1.126518007,0.997295463,0.032560758,0.040220958,0.045658656,0.05878101,0.058583918,0.045936333,3.656480149,2.2746704,3.30035655,1.714660826,2.372841422,3.244154235,2.761658333,2.713041654,3.647251498,3.623447648,2.057209577,2.585798511,1.215881013,1.21991532,0.958714424,1.022395535,1.346837038,1.212077249,0.242730911,0.18184923,0.230110747,0.166332807,0.114385598,0.187560989
TAG 58:6; TAG 18:1-18:1-22:4; [M+Na]+,TAG , 58:6,C61 H106 O6,7.948855176,2.804803119,2.025870021,4.945362275,7.408290544,6.992394701,0.274397734,0.265000789,0.121531372,0.105381959,0.123160497,0.142940314,2.473079396,2.441503782,1.655751816,1.196284172,2.658714024,2.70430459,0.896409195,0.730753424,0.943402167,0.943001168,1.126518007,0.997295463,0.008488533,0.040220958,0.047251211,0.055887779,0.05481738,0.011400528,1.458209371,2.2746704,3.30035655,1.714660826,1.580165617,3.244154235,4.387726952,0.613706667,3.647251498,3.623447648,0.619210915,3.027544783,1.215881013,1.21991532,0.958714424,1.022395535,1.848925384,1.212077249,0.246181627,0.18184923,0.230110747,0.166332807,0.114385598,0.187560989
